station,station_name,day,doy,gdd_40_86,high,highc,low,lowc,precip,snow,snowd
IA7708,SIOUX-CITY-WSO-AP,2025-01-28,28,10.5,61.0,16.1,15.0,-9.4,0.0,0.0,0.0
IAC002,Iowa - North Central Climate Division,2025-01-28,28,2.0,44.0,6.7,16.0,-8.9,0.0,0.0,0.0
IA4963,LOWDEN,2025-01-28,28,6.0,52.0,11.1,19.0,-7.2,0.0,0.0,0.0
IA1731,COLUMBUS JUNCT 2 SSW,2025-01-28,28,3.5,47.0,8.3,17.0,-8.3,0.0,0.0,0.0
IATAME,Ames Area,2025-01-28,28,4.5,49.0,9.4,16.0,-8.9,0.0,0.0,0.0
IA5198,MARSHALLTOWN,2025-01-28,28,4.0,48.0,8.9,16.0,-8.9,0.0,0.0,0.0
IA7312,SAC-CITY,2025-01-28,28,4.0,48.0,8.9,16.0,-8.9,0.0,0.0,0.0
IAC001,Iowa - Northwest Climate Division,2025-01-28,28,3.5,47.0,8.3,14.0,-10.0,0.0,0.0,0.0
IA5086,MANCHESTER-2,2025-01-28,28,2.5,45.0,7.2,16.0,-8.9,0.0,0.0,0.0
IA2110,DECORAH-2-N,2025-01-28,28,7.0,54.0,12.2,16.0,-8.9,0.0,0.0,0.0
IA7892,STANLEY,2025-01-28,28,2.5,45.0,7.2,14.0,-10.0,0.0,0.0,0.0
IA4705,Le Claire L&D 14,2025-01-28,28,2.5,45.0,7.2,19.0,-7.2,0.0,0.0,0.0
IA3487,GRUNDY-CENTER,2025-01-28,28,3.5,47.0,8.3,16.0,-8.9,0.0,0.0,0.0
IA8688,WASHINGTON,2025-01-28,28,4.0,48.0,8.9,16.0,-8.9,0.0,0.0,0.0
IA2603,Elkader 6SSW (Osborn),2025-01-28,28,2.5,45.0,7.2,15.0,-9.4,0.0,0.0,0.0
IA0608,BELLEVUE-L-AND-D-12,2025-01-28,28,2.0,44.0,6.7,14.0,-10.0,0.0,0.0,1.0
IAC004,Iowa - West Central Climate Division,2025-01-28,28,4.5,49.0,9.4,16.0,-8.9,0.0,0.0,0.0
IA0200,AMES-8-WSW,2025-01-28,28,6.5,53.0,11.7,19.0,-7.2,0.0,0.0,0.0
IA1635,CLINTON-1,2025-01-28,28,6.0,52.0,11.1,20.0,-6.7,0.0,0.0,0.0
IA4106,IOWA CITY MUNICIPAL AP,2025-01-28,28,7.0,54.0,12.2,20.0,-6.7,0.0,0.0,0.0
IA7702,SIOUX CITY ANG,2025-01-28,28,6.5,53.0,11.7,11.0,-11.7,0.0,0.0,0.0
IA7859,SPIRIT LAKE,2025-01-28,28,0.5,41.0,5.0,17.0,-8.3,0.0,0.0,0.0
IAD002,Iowa Drought Region 2 - Northcentral,2025-01-28,28,3.0,46.0,7.8,16.0,-8.9,0.0,0.0,0.0
IA6566,PERRY,2025-01-28,28,5.0,50.0,10.0,16.0,-8.9,0.0,0.0,0.0
IATSUX,Sioux City Area,2025-01-28,28,10.5,61.0,16.1,15.0,-9.4,0.0,0.0,0.0
IA4874,LITTLE SIOUX 2NW,2025-01-28,28,6.5,53.0,11.7,15.0,-9.4,0.0,0.0,0.0
IA8706,WATERLOO,2025-01-28,28,8.0,56.0,13.3,19.0,-7.2,0.0,0.0,0.0
IA6316,OSCEOLA-3-WSW,2025-01-28,28,3.5,47.0,8.3,17.0,-8.3,0.0,0.0,0.0
IA1442,CHEROKEE,2025-01-28,28,4.5,49.0,9.4,13.0,-10.6,0.0,0.0,0.0
IA5952,NEW-HAMPTON,2025-01-28,28,0.5,41.0,5.0,14.0,-10.0,0.0,0.0,0.0
IA9132,WINTERSET,2025-01-28,28,5.5,51.0,10.6,18.0,-7.8,0.0,0.0,0.0
IA5493,Milford,2025-01-28,28,1.0,42.0,5.6,17.0,-8.3,0.0,0.0,0.0
IA1962,Creston,2025-01-28,28,4.0,48.0,8.9,15.0,-9.4,0.0,0.0,0.0
IA0197,AMES MUNICIPAL AP,2025-01-28,28,7.5,55.0,12.8,19.0,-7.2,0.0,0.0,0.0
IA7844,Spencer,2025-01-28,28,7.5,55.0,12.8,14.0,-10.0,0.0,0.0,0.0
IA7726,SIOUX-RAPIDS,2025-01-28,28,3.5,47.0,8.3,15.0,-9.4,0.0,0.0,0.0
IA6305,OSAGE,2025-01-28,28,0.5,41.0,5.0,17.0,-8.3,0.0,0.0,0.0
IA5769,MOUNT-AYR,2025-01-28,28,2.0,44.0,6.7,14.0,-10.0,0.0,0.0,0.0
IAC008,Iowa - South Central Climate Division,2025-01-28,28,3.5,47.0,8.3,16.0,-8.9,0.0,0.0,0.0
IA2977,FOREST-CITY,2025-01-28,28,1.5,43.0,6.1,16.0,-8.9,0.0,0.0,0.0
IA0157,ALLISON,2025-01-28,28,1.5,43.0,6.1,16.0,-8.9,0.0,0.0,0.0
IA6103,NORTHWOOD,2025-01-28,28,0.5,41.0,5.0,17.0,-8.3,0.0,0.0,0.0
IATMCW,Mason City Area,2025-01-28,28,7.0,54.0,12.2,19.0,-7.2,0.0,0.0,0.0
IA0807,Boone,2025-01-28,28,4.0,48.0,8.9,16.0,-8.9,0.0,0.0,0.0
IA7678,SIGOURNEY,2025-01-28,28,4.5,49.0,9.4,15.0,-9.4,0.0,0.0,0.0
IA0214,ANAMOSA 3 SSW,2025-01-28,28,2.0,44.0,6.7,15.0,-9.4,0.0,0.0,0.0001
IA0364,ATLANTIC-1-NE,2025-01-28,28,5.5,51.0,10.6,14.0,-10.0,0.0,0.0,0.0
IA4587,LAMONI,2025-01-28,28,6.0,52.0,11.1,21.0,-6.1,0.0,0.0,0.0
IA1257,CASCADE,2025-01-28,28,1.5,43.0,6.1,16.0,-8.9,0.0,0.0,0.0
IA6719,POCAHONTAS,2025-01-28,28,3.0,46.0,7.8,14.0,-10.0,0.0,0.0,0.0
IATDBQ,Dubuque Area,2025-01-28,28,4.5,49.0,9.4,19.0,-7.2,0.0,0.0,0.0
IAKSPW,Spencer Airport,2025-01-28,28,8.5,57.0,13.9,14.0,-10.0,0.0001,0.0,0.0
IAC009,Iowa - Southeast Climate Division,2025-01-28,28,3.5,47.0,8.3,18.0,-7.8,0.0,0.0,0.0
IA4101,Iowa City,2025-01-28,28,4.0,48.0,8.9,15.0,-9.4,0.0,0.0,0.0
IAD004,Iowa Drought Region 4 - Southwest,2025-01-28,28,5.0,50.0,10.0,16.0,-8.9,0.0,0.0,0.0
IA4381,KEOKUK LOCK DAM 19,2025-01-28,28,3.5,47.0,8.3,18.0,-7.8,0.0,0.0,0.0
IA7979,STORM-LAKE-2-E,2025-01-28,28,4.0,48.0,8.9,17.0,-8.3,0.0,0.0,0.0
IA6766,Postville,2025-01-28,28,1.0,42.0,5.6,18.0,-7.8,0.0,0.0,0.0
IAD001,Iowa Drought Region 1 - Northwest,2025-01-28,28,4.5,49.0,9.4,14.0,-10.0,0.0,0.0,0.0
IA1314,Cedar Rapids Airport,2025-01-28,28,6.5,53.0,11.7,19.0,-7.2,0.0,0.0,0.0
IA1354,CENTERVILLE,2025-01-28,28,3.5,47.0,8.3,18.0,-7.8,0.0,0.0,0.0
IA4389,KEOSAUQUA,2025-01-28,28,3.5,47.0,8.3,19.0,-7.2,0.0,0.0,0.0
IA6940,RED-OAK,2025-01-28,28,6.0,52.0,11.1,15.0,-9.4,0.0,0.0,0.0
IA3509,GUTHRIE-CENTER,2025-01-28,28,5.0,50.0,10.0,17.0,-8.3,0.0,0.0,0.0
IA5131,MAQUOKETA-2-W,2025-01-28,28,2.5,45.0,7.2,13.0,-10.6,0.0,0.0,0.0
IA0536,BEACONSFIELD,2025-01-28,28,3.0,46.0,7.8,17.0,-8.3,0.0,0.0,0.0
IA0600,BELLE-PLAINE,2025-01-28,28,3.5,47.0,8.3,17.0,-8.3,0.0,0.0,0.0
IATOEL,Oelwein Area,2025-01-28,28,1.0,42.0,5.6,15.0,-9.4,0.0,0.0,0.0001
IA2364,DUBUQUE-LOCK-AND-DAM,2025-01-28,28,1.5,43.0,6.1,18.0,-7.8,0.0,0.0,0.0
IAC006,Iowa - East Central Climate Division,2025-01-28,28,3.0,46.0,7.8,16.0,-8.9,0.0,0.0,0.0
IA4228,JEFFERSON,2025-01-28,28,4.0,48.0,8.9,17.0,-8.3,0.0,0.0,0.0
IA6800,PRIMGHAR,2025-01-28,28,7.5,55.0,12.8,18.0,-7.8,0.0,0.0,0.0
IA4894,LOGAN,2025-01-28,28,4.5,49.0,9.4,19.0,-7.2,0.0,0.0,0.0
IA8806,WEBSTER-CITY,2025-01-28,28,3.0,46.0,7.8,16.0,-8.9,0.0,0.0,0.0
IA7700,SIOUX CENTER 2 SE,2025-01-28,28,8.0,56.0,13.3,16.0,-8.9,0.0,0.0,0.0
IA1233,CARROLL-2-SSW,2025-01-28,28,3.5,47.0,8.3,17.0,-8.3,0.0,0.0,0.0
IA8296,TOLEDO,2025-01-28,28,3.5,47.0,8.3,15.0,-9.4,0.0,0.0,0.0
IA1402,CHARLES-CITY,2025-01-28,28,6.5,53.0,11.7,19.0,-7.2,0.0,0.0,0.0
IA8026,SWEA CITY 4 W,2025-01-28,28,1.0,42.0,5.6,14.0,-10.0,0.0,0.0,0.0
IA4142,IOWA-FALLS,2025-01-28,28,3.0,46.0,7.8,17.0,-8.3,0.0,0.0,0.0
IA1833,CORNING,2025-01-28,28,5.0,50.0,10.0,14.0,-10.0,0.0,0.0,0.0
IA5123,MAPLETON NO. 2,2025-01-28,28,5.0,50.0,10.0,13.0,-10.6,0.0,0.0,0.0
IA3473,GRINNELL-3-SW,2025-01-28,28,5.0,50.0,10.0,15.0,-9.4,0.0,0.0,0.0
IA8568,VINTON,2025-01-29,29,6.5,53.0,11.7,14.0,-10.0,0.0,0.0,0.0
IA6316,OSCEOLA-3-WSW,2025-01-29,29,7.5,55.0,12.8,20.0,-6.7,0.0,0.0,0.0
IA7147,ROCK-RAPIDS,2025-01-29,29,6.5,53.0,11.7,22.0,-5.6,0.0,0.0,0.0
IA0512,BATTLE CREEK 3NE,2025-01-29,29,9.0,58.0,14.4,18.0,-7.8,0.0,0.0,0.0
IAC006,Iowa - East Central Climate Division,2025-01-29,29,6.0,52.0,11.1,20.0,-6.7,0.0,0.0,0.0
IA6103,NORTHWOOD,2025-01-29,29,5.5,51.0,10.6,17.0,-8.3,0.0,0.0,0.0
IA1833,CORNING,2025-01-29,29,7.5,55.0,12.8,19.0,-7.2,0.0,0.0,0.0
IA6199,OELWEIN 1E,2025-01-29,29,5.5,51.0,10.6,17.0,-8.3,0.0,0.0,0.0
IA3487,GRUNDY-CENTER,2025-01-29,29,7.5,55.0,12.8,21.0,-6.1,0.0,0.0,0.0
IA8026,SWEA CITY 4 W,2025-01-29,29,6.0,52.0,11.1,19.0,-7.2,0.0,0.0,0.0
IA2171,DENISON,2025-01-29,29,9.0,58.0,14.4,19.0,-7.2,0.0,0.0,0.0
IA0600,BELLE-PLAINE,2025-01-29,29,6.5,53.0,11.7,17.0,-8.3,0.0,0.0,0.0
IA0203,AMES 5 SE,2025-01-29,29,7.0,54.0,12.2,19.0,-7.2,0.0,0.0,0.0
IAD001,Iowa Drought Region 1 - Northwest,2025-01-29,29,8.0,56.0,13.3,19.0,-7.2,0.0,0.0,0.0
IA6766,Postville,2025-01-29,29,6.0,52.0,11.1,20.0,-6.7,0.0,0.0,0.0
IA6566,PERRY,2025-01-29,29,8.0,56.0,13.3,20.0,-6.7,0.0,0.0,0.0
IA7664,SIBLEY-5-NNE,2025-01-29,29,6.0,52.0,11.1,20.0,-6.7,0.0,0.0,0.0
IA1060,BURLINGTON,2025-01-29,29,6.5,53.0,11.7,21.0,-6.1,0.0,0.0,0.0
IA2977,FOREST-CITY,2025-01-29,29,6.5,53.0,11.7,18.0,-7.8,0.0,0.0,0.0
IA7312,SAC-CITY,2025-01-29,29,9.0,58.0,14.4,22.0,-5.6,0.0,0.0,0.0
IA3438,GREENFIELD,2025-01-29,29,7.5,55.0,12.8,21.0,-6.1,0.0,0.0,0.0
IA3473,GRINNELL-3-SW,2025-01-29,29,7.5,55.0,12.8,20.0,-6.7,0.0,0.0,0.0
IA6151,OAKLAND-2-E,2025-01-29,29,8.5,57.0,13.9,23.0,-5.0,0.0,0.0,0.0
IA3517,GUTTENBERG-L-AND-D-10,2025-01-29,29,6.5,53.0,11.7,24.0,-4.4,0.0,0.0,0.0
IA0807,Boone,2025-01-29,29,7.0,54.0,12.2,20.0,-6.7,0.0,0.0,0.0
IA4585,Lamoni,2025-01-29,29,6.5,53.0,11.7,19.0,-7.2,0.0,0.0,0.0
IA5235,MASON CITY MUNICIPAL AP,2025-01-29,29,2.5,45.0,7.2,23.0,-5.0,0.0,0.0,0.0
IA0133,ALGONA,2025-01-29,29,7.0,54.0,12.2,21.0,-6.1,0.0,0.0,0.0
IA3509,GUTHRIE-CENTER,2025-01-29,29,8.0,56.0,13.3,21.0,-6.1,0.0,0.0,0.0
IA7678,SIGOURNEY,2025-01-29,29,7.5,55.0,12.8,19.0,-7.2,0.0,0.0,0.0
IA0536,BEACONSFIELD,2025-01-29,29,6.5,53.0,11.7,18.0,-7.8,0.0,0.0001,0.0
IA3007,Fort Madison,2025-01-29,29,8.0,56.0,13.3,22.0,-5.6,0.0,0.0,0.0
IA4101,Iowa City,2025-01-29,29,7.0,54.0,12.2,16.0,-8.9,0.0,0.0,0.0
IATDSM,Des Moines Area,2025-01-29,29,7.0,54.0,12.2,27.0,-2.8,0.0,0.0,0.0
IA1533,CLARINDA,2025-01-29,29,9.0,58.0,14.4,13.0,-10.6,0.0,0.0,0.0
IAD003,Iowa Drought Region 3 - Northeast,2025-01-29,29,6.0,52.0,11.1,19.0,-7.2,0.0,0.0,0.0
IA2299,Donnellson,2025-01-29,29,7.0,54.0,12.2,25.0,-3.9,0.0,0.0,0.0
IAC007,Iowa - Southwest Climate Division,2025-01-29,29,8.5,57.0,13.9,20.0,-6.7,0.0,0.0,0.0
IA0608,BELLEVUE-L-AND-D-12,2025-01-29,29,5.0,50.0,10.0,21.0,-6.1,0.0,0.0,0.0
IATDBQ,Dubuque Area,2025-01-29,29,3.5,47.0,8.3,22.0,-5.6,0.0,0.0,0.0
IA4381,KEOKUK LOCK DAM 19,2025-01-29,29,6.5,53.0,11.7,27.0,-2.8,0.0,0.0,0.0
IA7892,STANLEY,2025-01-29,29,6.5,53.0,11.7,18.0,-7.8,0.0,0.0,0.0
IA1962,Creston,2025-01-29,29,7.0,54.0,12.2,19.0,-7.2,0.0,0.0,0.0
IA7859,SPIRIT LAKE,2025-01-29,29,6.0,52.0,11.1,23.0,-5.0,0.0,0.0,0.0
IA6305,OSAGE,2025-01-29,29,6.5,53.0,11.7,15.0,-9.4,0.0,0.0,0.0
IA0149,Allerton,2025-01-29,29,6.0,52.0,11.1,23.0,-5.0,0.0,0.0,0.0
IA7386,SANBORN,2025-01-29,29,7.5,55.0,12.8,18.0,-7.8,0.0,0.0,0.0
IA2725,ESTHERVILLE MUNICIPAL AP,2025-01-29,29,4.0,48.0,8.9,23.0,-5.0,0.0,0.0,0.0
IA6327,OSKALOOSA,2025-01-29,29,7.5,55.0,12.8,22.0,-5.6,0.0,0.0,0.0
IA2367,Dubuque Airport,2025-01-29,29,3.5,47.0,8.3,22.0,-5.6,0.0,0.0,0.0
IA7979,STORM-LAKE-2-E,2025-01-29,29,8.5,57.0,13.9,23.0,-5.0,0.0,0.0,0.0
IA6719,POCAHONTAS,2025-01-29,29,8.0,56.0,13.3,21.0,-6.1,0.0,0.0,0.0
IA1731,COLUMBUS JUNCT 2 SSW,2025-01-29,29,6.0,52.0,11.1,23.0,-5.0,0.0,0.0,0.0
IA9132,WINTERSET,2025-01-29,29,8.0,56.0,13.3,21.0,-6.1,0.0,0.0,0.0
IAC008,Iowa - South Central Climate Division,2025-01-29,29,7.0,54.0,12.2,22.0,-5.6,0.0,0.0,0.0
IA8296,TOLEDO,2025-01-29,29,6.5,53.0,11.7,20.0,-6.7,0.0,0.0,0.0
IA0200,AMES-8-WSW,2025-01-29,29,6.5,53.0,11.7,19.0,-7.2,0.0,0.0,0.0
IAD002,Iowa Drought Region 2 - Northcentral,2025-01-29,29,7.5,55.0,12.8,19.0,-7.2,0.0,0.0,0.0
IA8706,WATERLOO,2025-01-29,29,5.0,50.0,10.0,22.0,-5.6,0.0,0.0,0.0
IA4705,Le Claire L&D 14,2025-01-29,29,6.0,52.0,11.1,25.0,-3.9,0.0,0.0,0.0
IA8806,WEBSTER-CITY,2025-01-29,29,8.0,56.0,13.3,20.0,-6.7,0.0,0.0,0.0
IA6910,RATHBUN DAM,2025-01-29,29,6.5,53.0,11.7,23.0,-5.0,0.0,0.0,0.0
IA4894,LOGAN,2025-01-29,29,10.0,60.0,15.6,22.0,-5.6,0.0,0.0,0.0
IATMCW,Mason City Area,2025-01-29,29,2.5,45.0,7.2,23.0,-5.0,0.0,0.0,0.0
IA2364,DUBUQUE-LOCK-AND-DAM,2025-01-29,29,4.0,48.0,8.9,22.0,-5.6,0.0,0.0,0.0
IA2789,FAIRFIELD,2025-01-29,29,6.5,53.0,11.7,22.0,-5.6,0.0,0.0,0.0
IA5131,MAQUOKETA-2-W,2025-01-29,29,6.0,52.0,11.1,19.0,-7.2,0.0,0.0,0.0
IA0197,AMES MUNICIPAL AP,2025-01-29,29,6.5,53.0,11.7,25.0,-3.9,0.0,0.0,0.0
IA4963,LOWDEN,2025-01-29,29,5.0,50.0,10.0,22.0,-5.6,0.0,0.0,0.0
IATALO,Waterloo Area,2025-01-29,29,5.0,50.0,10.0,22.0,-5.6,0.0,0.0,0.0
IA2864,FAYETTE,2025-01-29,29,6.5,53.0,11.7,15.0,-9.4,0.0,0.0,0.0
IATSPW,Spencer Area,2025-01-29,29,5.5,51.0,10.6,20.0,-6.7,0.0,0.0,0.0
IA0385,AUDUBON,2025-01-29,29,7.5,55.0,12.8,15.0,-9.4,0.0,0.0,0.0
IA5837,MUSCATINE,2025-01-29,29,7.0,54.0,12.2,21.0,-6.1,0.0,0.0,0.0
IA5123,MAPLETON NO. 2,2025-01-29,29,10.0,60.0,15.6,11.0,-11.7,0.0,0.0,0.0
IA8688,WASHINGTON,2025-01-29,29,7.0,54.0,12.2,16.0,-8.9,0.0,0.0,0.0
IAC002,Iowa - North Central Climate Division,2025-01-29,29,7.0,54.0,12.2,18.0,-7.8,0.0,0.0,0.0
IA7613,SHENANDOAH-1-NE,2025-01-29,29,9.0,58.0,14.4,22.0,-5.6,0.0,0.0,0.0
IA5952,NEW-HAMPTON,2025-01-29,29,6.5,53.0,11.7,14.0,-10.0,0.0,0.0,0.0
IAD005,Iowa Drought Region 5 - Southeast,2025-01-29,29,7.0,54.0,12.2,21.0,-6.1,0.0,0.0,0.0
IA1314,Cedar Rapids Airport,2025-01-29,29,5.0,50.0,10.0,25.0,-3.9,0.0,0.0,0.0
IA5844,MUSCATINE 2N,2025-01-29,29,6.5,53.0,11.7,23.0,-5.0,0.0,0.0,0.0
IA4142,IOWA-FALLS,2025-01-29,29,8.0,56.0,13.3,20.0,-6.7,0.0,0.0,0.0
IA1394,CHARITON,2025-01-29,29,7.0,54.0,12.2,21.0,-6.1,0.0,0.0,0.0
IATIDA,Ida Grove Area,2025-01-29,29,9.0,58.0,14.4,18.0,-7.8,0.0,0.0,0.0
IA6800,PRIMGHAR,2025-01-29,29,5.5,51.0,10.6,22.0,-5.6,0.0,0.0,0.0
IA9067,WILLIAMSBURG,2025-01-29,29,6.0,52.0,11.1,16.0,-8.9,0.0,0.0,0.0
IA5198,MARSHALLTOWN,2025-01-29,29,7.0,54.0,12.2,22.0,-5.6,0.0,0.0,0.0
IA5796,MOUNT-PLEASANT,2025-01-29,29,7.5,55.0,12.8,23.0,-5.0,0.0,0.0,0.0
IA2603,Elkader 6SSW (Osborn),2025-01-29,29,6.5,53.0,11.7,15.0,-9.4,0.0,0.0,0.0
IA1319,CEDAR-RAPIDS-1,2025-01-29,29,5.0,50.0,10.0,27.0,-2.8,0.0,0.0,0.0
IA2110,DECORAH-2-N,2025-01-29,29,7.0,54.0,12.2,25.0,-3.9,0.0,0.0,0.0
IA4735,Le Mars,2025-01-29,29,9.0,58.0,14.4,22.0,-5.6,0.0,0.0,0.0
IA7702,SIOUX CITY ANG,2025-01-29,29,10.0,60.0,15.6,18.0,-7.8,0.0,0.0,0.0
IAC003,Iowa - Northeast Climate Division,2025-01-29,29,6.0,52.0,11.1,18.0,-7.8,0.0,0.0,0.0
IA2070,DAVENPORT WFO,2025-01-29,29,4.0,48.0,8.9,24.0,-4.4,0.0,0.0,0.0
IAC009,Iowa - Southeast Climate Division,2025-01-29,29,7.0,54.0,12.2,22.0,-5.6,0.0,0.0,0.0
IA1442,CHEROKEE,2025-01-29,29,9.0,58.0,14.4,17.0,-8.3,0.0,0.0,0.0
IA1635,CLINTON-1,2025-01-29,29,4.0,48.0,8.9,29.0,-1.7,0.0,0.0,0.0
IA5769,MOUNT-AYR,2025-01-29,29,7.0,54.0,12.2,18.0,-7.8,0.0,0.0,0.0
IA2209,DES MOINES WSFO-JOHNSTON,2025-01-29,29,6.5,53.0,11.7,27.0,-2.8,0.0,0.0,0.0
IA4874,LITTLE SIOUX 2NW,2025-01-29,29,11.0,62.0,16.7,20.0,-6.7,0.0,0.0,0.0
IA3584,HAMPTON-2-NW,2025-01-29,29,7.5,55.0,12.8,20.0,-6.7,0.0,0.0,0.0
IA7726,SIOUX-RAPIDS,2025-01-29,29,8.0,56.0,13.3,18.0,-7.8,0.0,0.0,0.0
IA1233,CARROLL-2-SSW,2025-01-29,29,8.5,57.0,13.9,23.0,-5.0,0.0,0.0,0.0
IA4587,LAMONI,2025-01-29,29,8.0,56.0,13.3,26.0,-3.3,0.0,0.0,0.0
IA2203,Des Moines Airport,2025-01-29,29,7.0,54.0,12.2,27.0,-2.8,0.0,0.0,0.0
IATAME,Ames Area,2025-01-29,29,7.0,54.0,12.2,19.0,-7.2,0.0,0.0,0.0
IAC001,Iowa - Northwest Climate Division,2025-01-29,29,7.5,55.0,12.8,19.0,-7.2,0.0,0.0,0.0
IA7700,SIOUX CENTER 2 SE,2025-01-29,29,7.0,54.0,12.2,24.0,-4.4,0.0,0.0,0.0
IATCID,Cedar Rapids Area,2025-01-29,29,5.0,50.0,10.0,25.0,-3.9,0.0,0.0,0.0
IA6940,RED-OAK,2025-01-29,29,6.0,52.0,11.1,15.0,-9.4,0.0,0.0,0.0
IA0157,ALLISON,2025-01-29,29,7.0,54.0,12.2,18.0,-7.8,0.0,0.0,0.0
IA5086,MANCHESTER-2,2025-01-29,29,6.0,52.0,11.1,20.0,-6.7,0.0,0.0,0.0
IA4106,IOWA CITY MUNICIPAL AP,2025-01-29,29,6.0,52.0,11.1,24.0,-4.4,0.0,0.0,0.0
IA7844,Spencer,2025-01-29,29,4.5,49.0,9.4,23.0,-5.0,0.0,0.0,0.0
IA2999,FORT-DODGE,2025-01-29,29,8.0,56.0,13.3,21.0,-6.1,0.0,0.0,0.0
IA3910,HOLSTEIN 5 NNW,2025-01-29,29,9.0,58.0,14.4,20.0,-6.7,0.0,0.0,0.0
IATOEL,Oelwein Area,2025-01-29,29,5.5,51.0,10.6,17.0,-8.3,0.0,0.0,0.0
IA1257,CASCADE,2025-01-29,29,3.5,47.0,8.3,17.0,-8.3,0.0,0.0,0.0
IA7708,SIOUX-CITY-WSO-AP,2025-01-29,29,7.0,54.0,12.2,24.0,-4.4,0.0,0.0,0.0
IA8755,WAUKON,2025-01-29,29,5.5,51.0,10.6,22.0,-5.6,0.0,0.0,0.0
IA2689,Emmetsburg,2025-01-29,29,7.5,55.0,12.8,20.0,-6.7,0.0,0.0,0.0
IA5199,MARSHALLTOWN MUNICIPAL AP,2025-01-29,29,6.0,52.0,11.1,21.0,-6.1,0.0,0.0,0.0
IA4228,JEFFERSON,2025-01-29,29,8.0,56.0,13.3,21.0,-6.1,0.0,0.0,0.0
IA5992,NEWTON,2025-01-29,29,8.0,56.0,13.3,20.0,-6.7,0.0,0.0,0.0
IA1402,CHARLES-CITY,2025-01-29,29,1.5,43.0,6.1,21.0,-6.1,0.0,0.0,0.0
IA5493,Milford,2025-01-29,29,6.5,53.0,11.7,23.0,-5.0,0.0,0.0,0.0
IA6389,Ottumwa,2025-01-29,29,7.0,54.0,12.2,26.0,-3.3,0.0,0.0,0.0
IA1354,CENTERVILLE,2025-01-29,29,7.0,54.0,12.2,21.0,-6.1,0.0,0.0,0.0
IAD004,Iowa Drought Region 4 - Southwest,2025-01-29,29,8.5,57.0,13.9,20.0,-6.7,0.0,0.0,0.0
IAC004,Iowa - West Central Climate Division,2025-01-29,29,9.0,58.0,14.4,19.0,-7.2,0.0,0.0,0.0
IA1063,Burlington Airport,2025-01-29,29,6.5,53.0,11.7,30.0,-1.1,0.0,0.0,0.0
IATSUX,Sioux City Area,2025-01-29,29,7.0,54.0,12.2,24.0,-4.4,0.0,0.0,0.0
IA0364,ATLANTIC-1-NE,2025-01-29,29,8.5,57.0,13.9,14.0,-10.0,0.0,0.0,0.0
IAKSPW,Spencer Airport,2025-01-29,29,5.5,51.0,10.6,20.0,-6.7,0.0,0.0,0.0
IA5230,Mason City,2025-01-29,29,7.0,54.0,12.2,21.0,-6.1,0.0,0.0,0.0
IA0000,Iowa Average,2025-01-29,29,7.5,55.0,12.8,20.0,-6.7,0.0,0.0,0.0
IA4389,KEOSAUQUA,2025-01-29,29,6.5,53.0,11.7,24.0,-4.4,0.0,0.0,0.0
IA0214,ANAMOSA 3 SSW,2025-01-29,29,5.0,50.0,10.0,18.0,-7.8,0.0,0.0,0.0
IA2724,Estherville 4E,2025-01-29,29,6.0,52.0,11.1,20.0,-6.7,0.0,0.0,0.0
IAC005,Iowa - Central Climate Division,2025-01-29,29,7.5,55.0,12.8,19.0,-7.2,0.0,0.0,0.0
IA8706,WATERLOO,2025-01-30,30,11.0,62.0,16.7,23.0,-5.0,0.0001,0.0,0.0
IA1233,CARROLL-2-SSW,2025-01-30,30,6.5,53.0,11.7,24.0,-4.4,0.0,0.0,0.0
IAC007,Iowa - Southwest Climate Division,2025-01-30,30,8.0,56.0,13.3,25.0,-3.9,0.0,0.0,0.0
IA0608,BELLEVUE-L-AND-D-12,2025-01-30,30,4.0,48.0,8.9,21.0,-6.1,0.0,0.0,0.0
IA7664,SIBLEY-5-NNE,2025-01-30,30,3.5,47.0,8.3,21.0,-6.1,0.0,0.0,0.0
IA6151,OAKLAND-2-E,2025-01-30,30,7.0,54.0,12.2,28.0,-2.2,0.0,0.0,0.0
IA5493,Milford,2025-01-30,30,3.5,47.0,8.3,25.0,-3.9,0.0,0.0,0.0
IA4228,JEFFERSON,2025-01-30,30,6.5,53.0,11.7,22.0,-5.6,0.0,0.0,0.0
IA0364,ATLANTIC-1-NE,2025-01-30,30,7.0,54.0,12.2,21.0,-6.1,0.0,0.0,0.0
IATSPW,Spencer Area,2025-01-30,30,11.0,62.0,16.7,24.0,-4.4,0.0,0.0,0.0
IA2209,DES MOINES WSFO-JOHNSTON,2025-01-30,30,7.5,55.0,12.8,29.0,-1.7,0.0001,0.0,0.0
IA6316,OSCEOLA-3-WSW,2025-01-30,30,8.0,56.0,13.3,24.0,-4.4,0.0,0.0,0.0
IAC004,Iowa - West Central Climate Division,2025-01-30,30,6.5,53.0,11.7,25.0,-3.9,0.0,0.0,0.0
IATIDA,Ida Grove Area,2025-01-30,30,6.5,53.0,11.7,24.0,-4.4,0.0,0.0,0.0
IA1319,CEDAR-RAPIDS-1,2025-01-30,30,7.5,55.0,12.8,23.0,-5.0,0.0,0.0,0.0
IA0385,AUDUBON,2025-01-30,30,6.0,52.0,11.1,21.0,-6.1,0.0,0.0,0.0
IA8755,WAUKON,2025-01-30,30,1.5,43.0,6.1,24.0,-4.4,0.0,0.0,0.0
